accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,acc_magnitude,gyro_magnitude,mean_acceleration,std_acceleration,variance_acceleration,signal_magnitude_area,tilt_angle_x,tilt_angle_y,activity,stability,risk_level,fall_detected,fall_type
0.0574,0.0386,9.9656,0.3426,0.1693,-0.0583,9.9658,0.3865,3.3538,4.6752,21.8576,3.3538,0.3299,0.2217,Standing,Stable,LOW,0,No Fall
-0.0133,0.0391,9.7897,0.3082,0.3757,0.2111,9.7898,0.5298,3.2718,4.6089,21.242,3.2807,-0.0779,0.2286,Sitting,Stable,LOW,0,No Fall
-0.1455,5.0946,1.401,-3.4814,0.9942,-1.8889,5.2857,4.0837,2.1167,2.1983,4.8326,2.2137,-1.5769,74.5456,Standing,Unstable,CRITICAL,1,Side Fall Right
0.6983,0.156,9.6266,2.5496,-1.7748,2.2098,9.6532,3.8123,3.4937,4.3423,18.8558,3.4937,4.1486,0.9258,Walking,Stable,LOW,0,No Fall
-0.0079,-0.0094,9.7967,-0.1239,0.2958,-0.2469,9.7967,0.4047,3.2598,4.6223,21.3656,3.2713,-0.0464,-0.0548,Sitting,Stable,LOW,0,No Fall
-0.0635,-0.0713,10.0016,-0.3951,-0.0729,-0.3787,10.002,0.5521,3.2889,4.7466,22.53,3.3788,-0.364,-0.4087,Standing,Stable,LOW,0,No Fall
0.7382,0.346,9.1508,-2.3568,2.8617,-0.0484,9.1871,3.7076,3.4117,4.0613,16.4945,3.4117,4.6086,2.1586,Walking,Stable,LOW,0,No Fall
0.4788,0.2475,9.8488,-2.4452,-0.363,-0.2397,9.8636,2.4836,3.5251,4.4726,20.0039,3.5251,2.7826,1.438,Walking,Stable,LOW,0,No Fall
-0.0539,-0.0005,9.8779,0.1612,-0.5322,0.0611,9.8781,0.5594,3.2745,4.6694,21.8032,3.3108,-0.3127,-0.003,Standing,Stable,LOW,0,No Fall
0.0633,0.0965,9.7797,-0.1472,-0.2222,-0.2586,9.7804,0.3714,3.3132,4.5725,20.9082,3.3132,0.371,0.5651,Sitting,Stable,LOW,0,No Fall
-2.0347,-1.7567,8.7968,6.3415,7.0995,-0.5813,9.1984,9.5371,1.6685,5.0418,25.4197,4.1961,-12.7799,-11.0097,Standing,Unstable,HIGH,0,No Fall
-0.1445,-0.0914,9.8697,1.4243,0.4402,-0.0516,9.8712,1.4917,3.2113,4.7083,22.1676,3.3685,-0.8385,-0.5303,Standing,Stable,LOW,0,No Fall
1.2053,-5.6802,2.4971,-4.6737,-3.1649,-1.6522,6.3208,5.8813,-0.6593,3.5893,12.8831,3.1275,10.9925,-63.9808,Standing,Unstable,CRITICAL,1,Side Fall Left
0.5056,5.9142,0.9281,18.3117,3.4249,10.8881,6.0079,21.5778,2.4493,2.4561,6.0325,2.4493,4.8277,79.8679,Walking,Unstable,CRITICAL,1,Side Fall Right
0.0191,0.0658,9.5735,-1.1146,-0.3968,0.164,9.5738,1.1945,3.2195,4.493,20.1873,3.2195,0.1142,0.3938,Standing,Stable,LOW,0,No Fall
0.0052,-0.0828,9.9757,-0.477,-1.2391,-0.2947,9.976,1.36,3.2994,4.721,22.2881,3.3546,0.0298,-0.4757,Standing,Stable,LOW,0,No Fall
0.0225,0.0587,10.0255,0.017,0.5067,-0.1335,10.0257,0.5243,3.3689,4.707,22.1556,3.3689,0.1286,0.3353,Standing,Stable,LOW,0,No Fall
0.0169,0.0139,9.7933,-0.2568,-0.3266,-0.1327,9.7934,0.4361,3.2747,4.6094,21.2461,3.2747,0.0988,0.0816,Sitting,Stable,LOW,0,No Fall
0.2075,0.1492,9.7378,0.6893,0.4992,0.063,9.7412,0.8534,3.3649,4.5064,20.308,3.3649,1.2206,0.8777,Standing,Stable,LOW,0,No Fall
-0.0684,0.0786,9.8369,-0.4027,-0.8285,-0.4532,9.8375,1.0266,3.2823,4.6352,21.4848,3.328,-0.3987,0.4576,Standing,Stable,LOW,0,No Fall
0.9536,-0.1637,9.3995,-3.3283,1.5146,1.163,9.4491,3.8372,3.3965,4.2692,18.2261,3.5056,5.7923,-0.9927,Walking,Stable,LOW,0,No Fall
0.004,-0.1116,9.7436,0.0937,-0.1579,0.0102,9.7442,0.1839,3.212,4.6188,21.3332,3.2864,0.0232,-0.6563,Sitting,Stable,LOW,0,No Fall
-0.1087,-0.1232,9.709,0.5236,0.2502,0.6155,9.7104,0.8459,3.159,4.6315,21.4508,3.3136,-0.6413,-0.7268,Standing,Stable,LOW,0,No Fall
1.1504,0.3795,9.8975,0.4228,0.8102,-1.8422,9.9713,2.0564,3.8091,4.3166,18.6332,3.8091,6.6248,2.1811,Walking,Stable,LOW,0,No Fall
-0.096,-0.0425,9.7009,0.1944,-0.1198,0.3772,9.7014,0.441,3.1875,4.6057,21.2127,3.2798,-0.5667,-0.2511,Standing,Stable,LOW,0,No Fall
-0.0191,-0.0294,9.7908,0.9123,0.5059,-0.1369,9.7908,1.0521,3.2474,4.6268,21.4077,3.2798,-0.1118,-0.1722,Standing,Stable,LOW,0,No Fall
0.042,-0.0365,9.8687,0.0088,-0.1698,-0.1386,9.8689,0.2194,3.2914,4.651,21.6315,3.3158,0.2441,-0.2121,Sitting,Stable,LOW,0,No Fall
0.4578,0.0409,9.2276,0.2142,0.7904,3.8672,9.239,3.953,3.2421,4.2358,17.9421,3.2421,2.8399,0.2539,Walking,Stable,LOW,0,No Fall
0.7556,0.0659,10.1585,-0.3967,0.883,-0.7557,10.1868,1.2281,3.66,4.6038,21.1945,3.66,4.2539,0.3705,Walking,Stable,LOW,0,No Fall
0.7316,0.099,9.1828,1.3845,5.5499,-1.2173,9.2125,5.8481,3.3378,4.1411,17.1489,3.3378,4.5549,0.6156,Walking,Stable,LOW,0,No Fall
0.0168,0.0144,9.7426,0.2395,-0.0465,0.0262,9.7426,0.2453,3.2579,4.5854,21.0256,3.2579,0.0985,0.0846,Sitting,Stable,LOW,0,No Fall
-0.0635,0.1034,9.8977,0.2062,-1.3066,0.3837,9.8984,1.3774,3.3125,4.6569,21.6869,3.3549,-0.3678,0.5983,Standing,Stable,LOW,0,No Fall
-0.0225,-0.02,9.9421,-0.4225,-0.0904,0.1085,9.9422,0.4454,3.2999,4.6968,22.0598,3.3282,-0.1297,-0.1155,Sitting,Stable,LOW,0,No Fall
-0.0005,0.3994,9.8873,-2.722,-3.1872,-2.4115,9.8953,4.8356,3.4287,4.5698,20.8831,3.429,-0.003,2.313,Walking,Stable,LOW,0,No Fall
0.0595,-5.1106,2.7847,-10.9574,1.4324,1.1738,5.8203,11.1128,-0.7555,3.2744,10.7214,2.6516,0.5855,-61.409,Walking,Unstable,CRITICAL,1,Side Fall Left
0.0821,0.0524,9.7883,-0.0765,-0.0379,-0.1804,9.7887,0.1995,3.3076,4.5825,20.9996,3.3076,0.4807,0.3068,Sitting,Stable,LOW,0,No Fall
0.2244,0.327,9.8005,2.8551,1.7998,-3.2665,9.8086,4.6969,3.4506,4.4903,20.1624,3.4506,1.3109,1.9103,Walking,Stable,LOW,0,No Fall
2.8107,-3.7559,8.3628,5.0718,4.0781,-0.6747,9.5887,6.5429,2.4725,4.9532,24.5343,4.9765,17.0454,-23.0604,Walking,Unstable,MEDIUM,0,No Fall
0.0124,0.0155,9.7106,-0.3016,-0.0103,-0.1429,9.7106,0.3339,3.2462,4.571,20.8944,3.2462,0.0732,0.0914,Sitting,Stable,LOW,0,No Fall
-0.0827,-0.0013,9.7384,-0.5325,0.3981,0.2089,9.7387,0.6969,3.2181,4.6106,21.2578,3.2741,-0.4863,-0.0076,Standing,Stable,LOW,0,No Fall
1.135,-0.2303,9.3601,-1.803,0.5374,-4.0653,9.4315,4.4796,3.4216,4.236,17.9435,3.5751,6.9117,-1.399,Walking,Stable,LOW,0,No Fall
0.0151,0.0465,9.7725,0.0053,0.1647,0.0247,9.7726,0.1666,3.278,4.5923,21.0891,3.278,0.0884,0.2728,Sitting,Stable,LOW,0,No Fall
0.0009,-0.0006,9.8403,0.1855,-0.0181,0.0096,9.8403,0.1866,3.2802,4.6387,21.5173,3.2806,0.0053,-0.0036,Sitting,Stable,LOW,0,No Fall
0.8395,0.5789,10.3582,9.1965,-0.166,1.13,10.4083,9.2671,3.9255,4.5498,20.7009,3.9255,4.6265,3.1882,Walking,Stable,LOW,0,No Fall
-0.0558,-0.0742,9.771,0.1707,-0.0308,0.2036,9.7714,0.2675,3.2137,4.6367,21.4992,3.3003,-0.3271,-0.4351,Sitting,Stable,LOW,0,No Fall
0.0383,-0.0236,9.8296,-0.2184,-0.1869,0.2243,9.8297,0.3646,3.2814,4.6303,21.4398,3.2972,0.2232,-0.1374,Sitting,Stable,LOW,0,No Fall
0.3825,0.055,9.8239,8.5295,-1.4218,4.1256,9.8315,9.581,3.4205,4.5299,20.5199,3.4205,2.2297,0.3204,Walking,Stable,LOW,0,No Fall
-0.0001,-0.0482,9.86,0.0129,0.152,-0.0019,9.8602,0.1526,3.2706,4.6595,21.7108,3.3028,-0.0005,-0.28,Sitting,Stable,LOW,0,No Fall
-0.0583,-0.1134,9.7919,1.3124,0.5269,0.2188,9.7928,1.4311,3.2068,4.6565,21.6828,3.3212,-0.341,-0.6634,Standing,Stable,LOW,0,No Fall
0.9679,0.4812,9.0461,1.5948,0.8201,4.1904,9.1104,4.558,3.4984,3.9278,15.4279,3.4984,6.0988,3.0274,Walking,Stable,LOW,0,No Fall
0.0187,-0.0354,9.7629,0.2269,0.2401,0.0958,9.763,0.3439,3.2487,4.6063,21.2178,3.2723,0.1096,-0.2079,Sitting,Stable,LOW,0,No Fall
0.1169,0.1435,9.4544,1.0559,-6.8308,0.337,9.4562,6.9202,3.2383,4.3955,19.3202,3.2383,0.7082,0.8696,Walking,Stable,LOW,0,No Fall
1.9434,-1.1915,9.1849,7.9599,-8.8472,-1.3366,9.4635,11.9758,3.3123,4.3453,18.8818,4.1066,11.8503,-7.233,Walking,Unstable,MEDIUM,0,No Fall
-0.0579,-0.0004,9.8008,-0.0937,-0.0333,-0.3458,9.801,0.3598,3.2475,4.634,21.4735,3.2864,-0.3387,-0.0023,Sitting,Stable,LOW,0,No Fall
-0.0011,0.1052,9.813,-0.3203,0.8509,-0.1408,9.8135,0.92,3.3057,4.6015,21.1741,3.3064,-0.0062,0.6143,Standing,Stable,LOW,0,No Fall
0.9581,0.5083,9.3622,2.7285,2.4794,0.0504,9.4248,3.6871,3.6095,4.0719,16.5802,3.6095,5.8347,3.0918,Walking,Stable,LOW,0,No Fall
0.7154,-0.0532,9.7585,-0.7829,-1.434,-2.764,9.7848,3.2108,3.4736,4.4552,19.8485,3.509,4.1931,-0.3114,Walking,Stable,LOW,0,No Fall
0.002,0.0037,9.8696,0.2282,-0.0213,-0.0857,9.8696,0.2447,3.2918,4.6512,21.634,3.2918,0.0115,0.0216,Sitting,Stable,LOW,0,No Fall
0.7793,-0.1467,9.4673,0.1054,-0.1063,1.8232,9.5004,1.8294,3.3666,4.3303,18.7519,3.4644,4.7051,-0.8845,Walking,Stable,LOW,0,No Fall
0.1823,0.0252,9.3618,-0.6805,3.5389,1.9787,9.3636,4.1112,3.1898,4.3648,19.051,3.1898,1.1157,0.154,Walking,Stable,LOW,0,No Fall
-0.0814,-0.1101,9.8738,0.4737,-0.2249,0.0795,9.8747,0.5304,3.2274,4.6997,22.0872,3.3551,-0.4723,-0.6388,Standing,Stable,LOW,0,No Fall
-0.0313,-0.0155,10.0121,0.3645,-0.2004,-0.3579,10.0122,0.5488,3.3218,4.7308,22.3804,3.353,-0.1789,-0.0887,Sitting,Stable,LOW,0,No Fall
-0.0577,0.0439,9.8564,0.1443,-0.2739,0.4094,9.8567,0.5133,3.2809,4.6498,21.6207,3.3194,-0.3356,0.2553,Sitting,Stable,LOW,0,No Fall
0.0131,0.0079,9.8042,0.1888,-0.1236,-0.1211,9.8042,0.2561,3.2751,4.6168,21.3147,3.2751,0.0767,0.0463,Sitting,Stable,LOW,0,No Fall
-0.1622,-0.1609,9.8654,-0.4395,0.3636,0.1235,9.868,0.5836,3.1807,4.7267,22.3421,3.3962,-0.9418,-0.9345,Standing,Stable,LOW,0,No Fall
0.0174,-0.003,9.7343,-1.0669,-0.4102,-0.7679,9.7343,1.377,3.2496,4.5854,21.0258,3.2516,0.1026,-0.0174,Standing,Stable,LOW,0,No Fall
-0.0152,-0.0869,9.8601,0.1666,0.0268,-0.2686,9.8605,0.3172,3.2527,4.6723,21.83,3.3207,-0.0881,-0.5049,Sitting,Stable,LOW,0,No Fall
0.1138,-0.0967,9.6871,-0.7243,-0.2613,-0.1187,9.6883,0.7791,3.2348,4.5633,20.824,3.2992,0.6731,-0.5718,Standing,Stable,LOW,0,No Fall
0.7811,0.2985,9.9353,0.9461,6.8078,0.2211,9.9704,6.8768,3.6716,4.4335,19.6555,3.6716,4.4935,1.7154,Walking,Stable,LOW,0,No Fall
0.0583,0.0669,9.8179,-0.0616,-0.3797,-0.0245,9.8183,0.3854,3.3144,4.5987,21.1478,3.3144,0.3403,0.3906,Sitting,Stable,LOW,0,No Fall
-0.1123,-0.0147,9.8731,0.3015,0.1211,-0.021,9.8738,0.3256,3.2487,4.6843,21.943,3.3334,-0.6515,-0.0851,Standing,Stable,LOW,0,No Fall
0.1202,-0.0702,9.7586,-0.1692,-0.9175,0.2597,9.7596,0.9684,3.2695,4.5891,21.0602,3.3164,0.7058,-0.4122,Standing,Stable,LOW,0,No Fall
-0.042,0.1452,9.8452,-0.5917,-0.5193,0.3819,9.8464,0.875,3.3162,4.6174,21.3202,3.3442,-0.2443,0.8452,Standing,Stable,LOW,0,No Fall
0.6254,0.0957,10.2701,7.6375,-0.7337,-0.3692,10.2896,7.6816,3.6637,4.6764,21.8691,3.6637,3.4844,0.5327,Walking,Stable,LOW,0,No Fall
0.7638,0.0265,9.0519,0.5846,3.2849,-0.5491,9.0841,3.3814,3.2807,4.0919,16.7438,3.2807,4.8229,0.1672,Walking,Stable,LOW,0,No Fall
-0.07,-0.0435,9.7238,0.1022,-0.0214,0.1906,9.7242,0.2173,3.2034,4.6106,21.2579,3.2791,-0.4127,-0.2563,Sitting,Stable,LOW,0,No Fall
0.3343,-6.8666,0.2387,-13.9115,7.9227,-11.2691,6.8789,19.5778,-2.0979,3.3722,11.372,2.4799,2.7859,-86.5765,Walking,Unstable,CRITICAL,1,Side Fall Left
0.0296,-0.0178,9.764,0.0401,0.1516,0.0176,9.7641,0.1578,3.2586,4.6001,21.1606,3.2705,0.1737,-0.1045,Sitting,Stable,LOW,0,No Fall
0.6475,0.0482,8.8487,3.02,-8.1206,-1.977,8.8725,8.8866,3.1815,4.0148,16.1187,3.1815,4.1853,0.3113,Walking,Stable,LOW,0,No Fall
0.5596,-0.0661,9.5226,4.7555,-5.5795,0.4265,9.5393,7.3435,3.3387,4.3801,19.1855,3.3828,3.363,-0.3968,Walking,Stable,LOW,0,No Fall
-0.0721,-0.1497,9.9564,0.1711,0.8196,-0.2428,9.9578,0.8717,3.2449,4.7459,22.5231,3.3927,-0.4147,-0.8612,Standing,Stable,LOW,0,No Fall
-1.9794,-1.5988,8.8624,1.3194,1.1647,3.7465,9.2204,4.1393,1.7614,5.0236,25.2363,4.1469,-12.3968,-9.9856,Standing,Unstable,HIGH,0,No Fall
0.5756,-0.0938,9.7636,-1.1434,0.499,0.2568,9.781,1.2737,3.4151,4.4974,20.2262,3.4777,3.3739,-0.5496,Walking,Stable,LOW,0,No Fall
0.7006,0.3752,9.3824,-0.7181,-4.1335,-1.0571,9.416,4.3265,3.4861,4.1715,17.4013,3.4861,4.2669,2.2835,Walking,Stable,LOW,0,No Fall
0.0738,0.1023,9.9394,0.3637,-0.0225,-0.4546,9.9402,0.5826,3.3718,4.644,21.5668,3.3718,0.4252,0.5895,Standing,Stable,LOW,0,No Fall
0.6591,-0.1325,9.4118,-0.4469,-3.1866,-1.6037,9.4358,3.5952,3.3128,4.3247,18.7034,3.4012,4.0057,-0.8044,Walking,Stable,LOW,0,No Fall
0.0199,-0.0212,9.742,0.0473,-0.2826,-0.2137,9.7421,0.3575,3.2469,4.5928,21.0934,3.261,0.117,-0.1244,Sitting,Stable,LOW,0,No Fall
0.0452,0.0185,9.6595,-0.5598,0.8138,-0.1386,9.6596,0.9974,3.2411,4.5385,20.5981,3.2411,0.2683,0.1099,Standing,Stable,LOW,0,No Fall
0.353,-0.0269,8.8963,-4.2553,2.0539,-0.8771,8.9034,4.8058,3.0741,4.1198,16.9731,3.0921,2.2721,-0.1733,Walking,Stable,LOW,0,No Fall
-0.0281,0.1258,9.8163,0.1336,0.2322,-0.2812,9.8171,0.3884,3.3047,4.6048,21.2045,3.3234,-0.1638,0.734,Sitting,Stable,LOW,0,No Fall
0.1143,-0.0047,9.8113,0.5266,0.5156,0.4647,9.8119,0.8713,3.307,4.5995,21.1554,3.3101,0.6674,-0.0274,Standing,Stable,LOW,0,No Fall
-0.0166,-0.0474,9.3613,-2.8729,1.4208,1.3459,9.3614,3.4761,3.0991,4.4281,19.6077,3.1418,-0.1016,-0.29,Walking,Stable,LOW,0,No Fall
-0.0689,0.0024,9.6905,0.4739,-0.5467,-0.014,9.6907,0.7236,3.208,4.5839,21.0121,3.2539,-0.4072,0.0141,Standing,Stable,LOW,0,No Fall
-1.1712,-0.0767,8.9453,3.9402,-1.2679,-1.0623,9.022,4.2733,2.5658,4.5331,20.5487,3.3977,-7.4589,-0.487,Walking,Unstable,MEDIUM,0,No Fall
0.0838,-0.0211,9.8217,0.021,0.0146,0.096,9.822,0.0994,3.2948,4.6154,21.3021,3.3089,0.4886,-0.1233,Sitting,Stable,LOW,0,No Fall
0.178,0.0589,9.0847,3.1396,-3.2241,1.5114,9.0866,4.7473,3.1072,4.227,17.8677,3.1072,1.1223,0.3712,Walking,Stable,LOW,0,No Fall
2.7325,-1.109,10.0269,-2.3038,2.5903,-0.7735,10.4516,3.5518,3.8835,4.6185,21.3305,4.6228,15.1557,-6.0912,Walking,Unstable,MEDIUM,0,No Fall
0.716,-0.1507,9.5375,0.0638,1.5262,0.8109,9.5655,1.7295,3.3676,4.3771,19.1589,3.4681,4.2929,-0.9026,Walking,Stable,LOW,0,No Fall
0.4799,0.2826,9.0587,-1.4513,3.7751,3.2707,9.0758,5.2015,3.2737,4.0914,16.7394,3.2737,3.0308,1.7845,Walking,Stable,LOW,0,No Fall
-5.4488,1.292,2.3248,0.144,13.2134,-2.653,6.0633,13.4778,-0.6107,3.447,11.8815,3.0219,-63.982,12.3033,Standing,Unstable,CRITICAL,1,Backward Fall
0.0069,-0.0286,9.9129,-0.1337,0.124,-0.2125,9.913,0.28,3.2971,4.6781,21.8848,3.3162,0.0401,-0.1653,Sitting,Stable,LOW,0,No Fall
-0.2457,-0.2398,10.0017,7.9273,4.427,-2.3043,10.0076,9.3675,3.1721,4.8293,23.322,3.4957,-1.4067,-1.3731,Walking,Stable,LOW,0,No Fall
0.6833,-0.2639,9.4163,-2.2868,4.8861,-0.1871,9.4447,5.398,3.2785,4.3572,18.9853,3.4545,4.1488,-1.6012,Walking,Stable,LOW,0,No Fall
-0.0366,-0.0433,9.9683,0.0501,-0.8296,-0.1538,9.9685,0.8452,3.2961,4.7179,22.259,3.3494,-0.2102,-0.249,Standing,Stable,LOW,0,No Fall
-0.0793,0.0057,9.8525,0.3492,0.1604,0.0366,9.8529,0.386,3.2596,4.662,21.7343,3.3125,-0.4614,0.0334,Standing,Stable,LOW,0,No Fall
0.65,0.4508,8.897,-1.8271,0.8402,-0.3815,8.9321,2.0469,3.3326,3.9355,15.4879,3.3326,4.1732,2.8927,Walking,Stable,LOW,0,No Fall
0.0933,0.0695,9.6574,1.1113,0.0967,-0.1887,9.6581,1.1314,3.2734,4.5142,20.3777,3.2734,0.5534,0.4124,Standing,Stable,LOW,0,No Fall
0.0562,-0.0844,9.405,0.0783,0.8337,0.6249,9.4056,1.0448,3.1256,4.4406,19.719,3.1819,0.3422,-0.5143,Walking,Stable,LOW,0,No Fall
0.0128,0.0188,9.7645,0.0407,-0.1529,0.094,9.7645,0.184,3.2653,4.5956,21.1193,3.2653,0.075,0.1101,Sitting,Stable,LOW,0,No Fall
0.5729,-0.1665,9.2745,3.5332,-3.2047,-4.0094,9.2937,6.2313,3.2269,4.2869,18.3776,3.338,3.534,-1.0267,Walking,Stable,LOW,0,No Fall
-0.2786,0.5378,9.3917,-5.7248,-0.9871,2.9807,9.4112,6.5294,3.2169,4.3789,19.1746,3.4027,-1.6964,3.2757,Walking,Stable,LOW,0,No Fall
0.1613,-0.009,9.799,0.4938,0.2489,-0.1597,9.8004,0.5756,3.3171,4.5839,21.0124,3.3231,0.9432,-0.0526,Standing,Stable,LOW,0,No Fall
-0.1114,0.3026,9.0648,-0.3971,-2.5776,-1.6684,9.0705,3.096,3.0853,4.2315,17.9055,3.1596,-0.7036,1.9116,Walking,Stable,LOW,0,No Fall
0.1291,-0.0839,9.9118,0.8085,0.0189,-0.215,9.913,0.8368,3.319,4.6626,21.7401,3.3749,0.7462,-0.4851,Standing,Stable,LOW,0,No Fall
-0.062,-0.0114,9.8193,-0.2311,0.1893,-0.1512,9.8195,0.3348,3.2486,4.6462,21.5875,3.2976,-0.362,-0.0664,Sitting,Stable,LOW,0,No Fall
0.0482,-0.0863,9.8541,0.1233,0.213,0.088,9.8546,0.2614,3.272,4.6546,21.6651,3.3296,0.2804,-0.5019,Sitting,Stable,LOW,0,No Fall
-0.2651,-0.1914,9.3157,-2.6038,-3.065,-0.3998,9.3215,4.0415,2.9531,4.4992,20.2426,3.2574,-1.6298,-1.1764,Walking,Stable,LOW,0,No Fall
0.91,0.2545,9.6859,0.0417,0.1031,-1.1182,9.7319,1.1238,3.6168,4.2998,18.4886,3.6168,5.3655,1.4986,Walking,Stable,LOW,0,No Fall
0.8954,-5.7937,3.194,3.8366,-7.9229,8.2013,6.6761,12.0313,-0.5681,3.8123,14.534,3.2944,7.7079,-60.2068,Standing,Unstable,CRITICAL,1,Side Fall Left
0.0773,-0.0399,9.7841,-1.2349,-0.2213,-0.2614,9.7845,1.2815,3.2738,4.6037,21.1942,3.3005,0.4528,-0.2338,Standing,Stable,LOW,0,No Fall
-0.0855,-0.0159,9.7675,-0.339,0.085,0.1149,9.7679,0.3679,3.2221,4.6284,21.4224,3.2896,-0.5014,-0.0932,Sitting,Stable,LOW,0,No Fall
-5.7953,0.6482,1.2801,-6.4142,-11.2604,-8.8674,5.9703,15.7025,-1.289,3.1969,10.22,2.5746,-76.0935,6.2332,Walking,Unstable,CRITICAL,1,Backward Fall
-1.0064,-1.1143,10.4621,9.8356,3.8209,-2.1871,10.5693,10.776,2.7805,5.4319,29.5058,4.1943,-5.4639,-6.0521,Walking,Unstable,MEDIUM,0,No Fall
0.5033,0.505,9.3913,-4.6744,9.259,0.3791,9.4184,10.379,3.4665,4.1895,17.5516,3.4665,3.0632,3.0736,Walking,Stable,LOW,0,No Fall
0.0042,0.0965,9.879,0.079,0.1854,0.0307,9.8795,0.2039,3.3266,4.6334,21.4687,3.3266,0.0246,0.5595,Sitting,Stable,LOW,0,No Fall
-0.0579,0.5786,9.4223,3.412,1.7095,0.8009,9.4402,3.8994,3.3143,4.3268,18.7211,3.3529,-0.3515,3.5136,Walking,Stable,LOW,0,No Fall
1.6146,0.4448,8.9283,-5.5822,2.3825,-1.905,9.084,6.3613,3.6626,3.7539,14.092,3.6626,10.2384,2.8065,Standing,Unstable,HIGH,0,No Fall
0.053,0.0656,9.6973,0.3564,0.0909,-0.4513,9.6977,0.5822,3.272,4.5434,20.6426,3.272,0.3131,0.3874,Sitting,Stable,LOW,0,No Fall
0.7669,0.286,8.5662,0.097,-1.2875,0.0079,8.6052,1.2912,3.2063,3.7951,14.4025,3.2063,5.1128,1.9043,Walking,Stable,LOW,0,No Fall
-0.3101,0.0604,9.7142,-0.4654,0.2643,0.0228,9.7193,0.5357,3.1548,4.6406,21.5356,3.3616,-1.8285,0.3558,Standing,Stable,LOW,0,No Fall
1.119,0.5417,9.1433,4.4176,-4.0367,1.6533,9.2275,6.2084,3.6013,3.9259,15.4124,3.6013,6.9651,3.3657,Walking,Stable,LOW,0,No Fall
-1.0039,0.3139,9.2718,1.1546,4.8564,0.4909,9.3313,5.0159,2.8606,4.5652,20.8412,3.5299,-6.1759,1.9278,Walking,Unstable,MEDIUM,0,No Fall
-0.0038,-0.0579,9.927,0.1578,-0.0783,-0.1782,9.9272,0.2506,3.2884,4.6943,22.036,3.3296,-0.022,-0.3344,Sitting,Stable,LOW,0,No Fall
0.5528,0.3393,9.116,1.0243,-0.6092,-1.1117,9.139,1.6298,3.336,4.088,16.7115,3.336,3.4679,2.1275,Walking,Stable,LOW,0,No Fall
-0.0051,-0.0366,9.7347,0.194,-0.4513,-0.007,9.7348,0.4912,3.231,4.5988,21.1493,3.2588,-0.0302,-0.2153,Sitting,Stable,LOW,0,No Fall
0.8479,-0.2607,9.7161,6.9795,-3.0912,-1.2698,9.7566,7.7383,3.4344,4.4648,19.9347,3.6083,4.9856,-1.5313,Walking,Stable,LOW,0,No Fall
0.9164,0.0639,9.9252,-1.6315,-4.9198,0.6565,9.9677,5.2247,3.6352,4.4613,19.9035,3.6352,5.2752,0.3674,Walking,Stable,LOW,0,No Fall
0.0704,-0.0097,9.9327,1.1237,0.3875,0.2907,9.933,1.2237,3.3311,4.6681,21.7915,3.3376,0.4059,-0.0558,Standing,Stable,LOW,0,No Fall
0.0101,-0.0399,9.5965,0.3276,-0.5081,-0.4022,9.5966,0.7261,3.1889,4.5309,20.529,3.2155,0.0605,-0.238,Standing,Stable,LOW,0,No Fall
-0.1194,0.0042,9.7937,0.5913,0.1435,0.2523,9.7944,0.6586,3.2262,4.6442,21.5688,3.3058,-0.6984,0.0246,Standing,Stable,LOW,0,No Fall
0.1206,-0.0571,9.8869,-0.8783,0.6069,-0.3121,9.8878,1.1123,3.3168,4.6463,21.5884,3.3549,0.6987,-0.331,Standing,Stable,LOW,0,No Fall
-0.0388,-0.1064,9.804,0.2394,-0.1244,-0.1168,9.8046,0.294,3.2196,4.6559,21.6779,3.3164,-0.2269,-0.6219,Sitting,Stable,LOW,0,No Fall
0.0085,-0.0595,9.8159,0.1071,-0.3744,-0.253,9.8161,0.4644,3.2549,4.6394,21.5237,3.2946,0.0495,-0.3475,Sitting,Stable,LOW,0,No Fall
0.448,0.3714,9.2264,1.7941,-2.3871,4.7196,9.2447,5.585,3.3486,4.1564,17.2753,3.3486,2.7775,2.3025,Walking,Stable,LOW,0,No Fall
-0.0678,0.1032,9.6595,0.1046,-0.1071,0.3287,9.6603,0.3612,3.2316,4.5457,20.6635,3.2768,-0.4018,0.612,Sitting,Stable,LOW,0,No Fall
0.2379,-0.2017,9.1843,-4.7872,-0.3349,-2.5769,9.1896,5.447,3.0735,4.3247,18.7034,3.208,1.4832,-1.2579,Walking,Stable,LOW,0,No Fall
-0.0452,-0.0939,9.8427,0.0777,-0.0128,0.0084,9.8432,0.0792,3.2345,4.6727,21.8343,3.3273,-0.2629,-0.5468,Sitting,Stable,LOW,0,No Fall
1.9715,0.1977,9.7698,4.853,-10.5916,-4.6183,9.9687,12.5324,3.9797,4.1578,17.2875,3.9797,11.4065,1.1361,Walking,Unstable,MEDIUM,0,No Fall
0.1238,0.0162,9.8771,-1.5972,0.3069,-0.2173,9.8779,1.6409,3.339,4.6233,21.3749,3.339,0.7183,0.094,Standing,Stable,LOW,0,No Fall
0.0057,-0.0037,9.8373,-0.0629,0.4318,-0.0854,9.8373,0.4446,3.2797,4.6369,21.5007,3.2822,0.033,-0.0217,Standing,Stable,LOW,0,No Fall
-0.0124,0.0336,9.8327,0.7825,-0.3454,-0.1228,9.8328,0.8641,3.2847,4.6302,21.4391,3.2929,-0.0722,0.196,Standing,Stable,LOW,0,No Fall
